구,법정동,아파트명,r_c,n,last_ym,r_dong,입지가치지수,avg_price_per_sqm,median_amount,lat,lon,subway_dist_km,nearest_station,commute_minutes,pred_idx,final_resid,deviation_pct,zone,extreme_deviation,blue_candidate_lowconf,confidence
강동구,암사동,동원베네스트,-0.18349039848323057,4,202603,0.19820987351617922,0.028565308183108207,970.5847677434568,83750.0,37.5582352,127.1308542,0.6028284934519273,암사사공원,16,0.26277692301047084,-0.23421161482736264,-23.4,Gray,False,False,낮음
강남구,삼성동,진흥아파트,0.5309015711962886,4,202510,0.8225640495620696,0.6929362813995003,2765.0638055716054,379500.0,37.5152233,127.0549741,0.30371872815792733,삼성중앙,7,0.48107125353985314,0.21186502785964711,21.2,Gray,False,False,낮음
동대문구,장안동,우성5차에비뉴,-0.5160318556203258,4,202603,-0.27001039340385397,-0.37935326550006365,829.5711060948081,70000.0,37.57105,127.06806,1.1183363167119578,장한평,22,0.06615927858239934,-0.445512544082463,-44.6,Gray,False,True,낮음
마포구,대흥동,대흥동세양,0.20455395127827591,4,202511,0.4859254603951057,0.36087145634318135,1510.047281323877,129000.0,37.5510043,126.9419496,0.37605763211911813,대흥,39,-0.13489532351134725,0.4957667798545286,49.6,Red,False,False,낮음
양천구,목동,금호1,0.5865540962405351,4,202603,0.36295510837289174,0.4623324363140665,2396.4178356713423,146495.0,37.5261241,126.8645174,0.009591300438130317,목동,39,-0.07566727088080782,0.5379997071948743,53.8,Red,False,False,낮음
서초구,방배동,동부센트레빌,0.3851136709169318,4,202512,0.3843108000272417,0.3846676315337707,2018.1960036545613,294000.0,37.4787937,126.9929225,0.5045998163120293,방배,29,0.033165774534293924,0.3515018569994768,35.2,Red,False,False,낮음
양천구,목동,애드웰(774-10),-0.1591496412400455,4,202510,0.36295510837289174,0.13090855298936407,994.9802711685688,72750.0,37.5261241,126.8645174,0.009591300438130317,목동,39,-0.07566727088080782,0.2065758238701719,20.7,Gray,False,False,낮음
양천구,목동,세종그랑시아,-0.04278813058907205,4,202512,0.36295510837289174,0.18262477994535228,1227.1652788852325,76650.0,37.5261241,126.8645174,0.009591300438130317,목동,39,-0.07566727088080782,0.25829205082616014,25.8,Gray,False,False,낮음
양천구,목동,삼성(528-7),-0.5174300520689068,4,202603,0.36295510837289174,-0.028327185156796504,655.3250368370559,41250.0,37.5261241,126.8645174,0.009591300438130317,목동,39,-0.07566727088080782,0.04734008572401132,4.7,Gray,False,False,낮음
서초구,반포동,반포푸르지오,1.0271072194264077,4,202512,0.6736337684327663,0.8307330799854958,3684.9785254239887,255500.0,37.5040052,127.0017984,0.29926262568759204,고속터미널,22,0.19853744128497341,0.6321956387005224,63.2,Red,True,False,낮음
강남구,압구정동,"현대6차(78~81,83,84,86,87동)",0.7502050931997502,4,202507,0.8492576440992567,0.8052342881439205,4323.39919348868,715000.0,37.5300432,127.0313346,0.4670027982174317,압구정,12,0.3602633856874913,0.44497090245642923,44.5,Red,False,False,낮음
은평구,진관동,힐데스하임,-0.24583728559343854,4,202601,-0.2781581932205469,-0.2637933453862765,1204.9094513658035,49000.0,37.6421169,126.9354305,1.590527977265602,구파발,61,-0.7466164457808373,0.4828231003945608,48.3,Red,False,False,낮음
은평구,진관동,폭포동4단지힐스테이트(426~428동)BL3-11,-0.32775841127543237,4,202602,-0.2781581932205469,-0.3002027345782738,959.1962993073627,105000.0,37.6421169,126.9354305,1.590527977265602,구파발,61,-0.7466164457808373,0.4464137112025635,44.6,Red,False,False,낮음
마포구,도화동,마포트라팰리스,0.1339674696874833,4,202511,0.21040064944707562,0.17643034733170126,1425.1962094470457,118650.0,37.5386394,126.9492428,0.31491159739780406,마포,34,-0.030594939183710146,0.2070252865154114,20.7,Gray,False,False,낮음
강동구,천호동,우정아파트,-0.2747201689277492,4,202601,-0.12307734175375379,-0.1904741538310851,956.7419385501333,61200.0,37.54294,127.12733,0.5765950171290376,천호,18,0.22924955994482654,-0.41972371377591167,-42.0,Gray,False,True,낮음
금천구,시흥동,시흥동월드메르디앙,-0.5096889705570806,4,202603,-0.5597068644041562,-0.5374766893610115,783.5924535945456,48750.0,37.4507049,126.9085555,1.4537460278020846,금천구청,45,-0.42237223017668657,-0.11510445918432488,-11.5,Gray,False,False,낮음
양천구,신정동,신호,-0.2941019805456859,4,202509,0.16383872304343677,-0.039690478551728865,912.8386336866902,76000.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.28206473209930555,28.2,Gray,False,False,낮음
양천구,신정동,정은스카이빌2차,-0.32748319291244865,4,202603,0.16383872304343677,-0.054526572936956744,882.3379268730904,73500.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.2672286377140777,26.7,Gray,False,False,낮음
서대문구,홍은동,반석블레스,-0.4172861453880181,4,202512,-0.39441654900378864,-0.4045808140634462,966.6104250303812,67450.0,37.5933933,126.9375964,0.7717741186812939,홍제,50,-0.40657037076834945,0.0019895567049032503,0.2,Gray,False,False,낮음
서대문구,홍은동,로하스,-0.5525871915230935,4,202603,-0.39441654900378864,-0.464714612345702,679.620259336961,46850.0,37.5933933,126.9375964,0.7717741186812939,홍제,50,-0.40657037076834945,-0.05814424157735254,-5.8,Gray,False,False,낮음
서대문구,홍은동,동일,-0.5138088495479334,4,202602,-0.39441654900378864,-0.4474797936900752,758.8658202505585,62500.0,37.5933933,126.9375964,0.7717741186812939,홍제,50,-0.40657037076834945,-0.040909422921725724,-4.1,Gray,False,False,낮음
노원구,공릉동,대동아파트,-0.4613148216982137,4,202603,-0.29973352934934877,-0.3715474370599554,813.9632109737151,58300.0,37.6302152,127.0872902,1.1997085695586942,화랑대,28,-0.06029365441015844,-0.311253782649797,-31.1,Gray,False,True,낮음
노원구,공릉동,길성그랑프리텔아파트,-0.4368846264181805,4,202601,-0.29973352934934877,-0.36068957249105177,760.5810408830122,60450.0,37.6302152,127.0872902,1.1997085695586942,화랑대,28,-0.06029365441015844,-0.30039591808089333,-30.0,Gray,False,True,낮음
금천구,독산동,예전이룸(965-1),-0.42401479302664113,4,202601,-0.3731465223679119,-0.39575464266068044,751.9249079185923,41250.0,37.468399,126.8979571,0.7954443351443419,독산,47,-0.3537451349829557,-0.04200950767772477,-4.2,Gray,False,False,낮음
양천구,신월동,방주기픈샘2,-0.5260668002166997,4,202601,-0.3405313796547355,-0.4229915665711641,746.5584186374867,63450.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.1941427372591602,-19.4,Gray,False,False,낮음
양천구,신월동,동원데자뷰,-0.4176458199098938,4,202601,-0.3405313796547355,-0.3748044642125837,868.7975309469391,69000.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.14595563490057978,-14.6,Gray,False,False,낮음
서초구,반포동,궁전,0.3030575586261641,4,202510,0.6736337684327663,0.5089332307409431,2246.9052144856255,320000.0,37.5040052,127.0017984,0.29926262568759204,고속터미널,22,0.19853744128497341,0.3103957894559697,31.0,Red,False,False,낮음
양천구,신월동,길훈엔트런스빌,-0.5815852091009956,4,202603,-0.3405313796547355,-0.44766641496418447,697.4613435208744,50850.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.21881758565218057,-21.9,Gray,False,False,낮음
양천구,신월동,삼익플라주,-0.5054994090105194,4,202512,-0.3405313796547355,-0.4138505038128617,708.3899802272798,57500.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.1850016745008578,-18.5,Gray,False,False,낮음
양천구,신월동,삼익4차플라주,-0.6423479623306598,4,202601,-0.3405313796547355,-0.47467208306625747,696.3721927682135,59750.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.24582325375425357,-24.6,Gray,False,False,낮음
강북구,수유동,수유시그니티,-0.5920724513931106,4,202601,-0.583276586086664,-0.5871858595561958,1129.8510452871535,54000.0,37.636597,127.0043825,1.1892123520743791,화계 우이신설선,51,-0.49292006965397683,-0.09426578990221901,-9.4,Gray,False,False,낮음
강북구,번동,효성네오인텔리안,-0.537189508125343,4,202602,-0.4393382644459772,-0.4828277060812509,728.4674479871524,56000.0,37.6292271,127.0374758,1.0468461256427706,미아,44,-0.33772572960149816,-0.14510197647975276,-14.5,Gray,False,False,낮음
강북구,번동,수유역두산위브2,-0.42190468508063383,4,202602,-0.4393382644459772,-0.431590006950269,872.1521951173597,73750.0,37.6292271,127.0374758,1.0468461256427706,미아,44,-0.33772572960149816,-0.09386427734877084,-9.4,Gray,False,False,낮음
강북구,번동,번동한양아파트,-0.6051499496390664,4,202602,-0.4393382644459772,-0.5130323467540169,658.7339081138538,55650.0,37.6292271,127.0374758,1.0468461256427706,미아,44,-0.33772572960149816,-0.17530661715251872,-17.5,Gray,False,False,낮음
강남구,신사동,신성아파트101동,0.7869367389977713,4,202602,0.4697976198103276,0.6107483394491915,2734.4742372803066,163750.0,37.5223206,127.0277019,0.4691834675119755,압구정,13,0.3410273470086303,0.2697209924405612,27.0,Gray,False,False,낮음
서대문구,홍제동,제일아파트,-0.4386963196343101,4,202601,-0.19733448483129434,-0.30460641141041245,912.4121074487866,74750.0,37.5871,126.94676,0.29682180626407073,홍제,47,-0.27315808283050413,-0.03144832857990831,-3.1,Gray,False,False,낮음
강북구,미아동,미아신구,-0.6268623651583358,4,202508,-0.33818170998307784,-0.4664842233943036,635.9730682199837,53500.0,37.6220808,127.0209076,0.09247693801197755,삼양사거리 우이신설선,39,-0.08906319427169962,-0.377421029122604,-37.7,Gray,False,True,낮음
강북구,미아동,경남아너스빌,-0.3001458983049905,4,202602,-0.33818170998307784,-0.3212769047928168,928.5206009122728,66000.0,37.6220808,127.0209076,0.09247693801197755,삼양사거리 우이신설선,39,-0.08906319427169962,-0.23221371052111717,-23.2,Gray,False,False,낮음
양천구,신정동,동원데쟈뷰,-0.5547294247229706,4,202512,0.16383872304343677,-0.15552489818607762,706.7364848939459,49650.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.1662303124649568,16.6,Gray,False,False,낮음
양천구,신정동,대성유니드2차,-0.3640679400066922,4,202511,0.16383872304343677,-0.07078646053439831,904.5029158486368,64750.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.2509687501166361,25.1,Gray,False,False,낮음
양천구,신월동,태진,-0.6673804150555285,4,202601,-0.3405313796547355,-0.48579761761064355,621.9203089982742,53750.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.25694878829863965,-25.7,Gray,False,False,낮음
양천구,신월동,우당,-0.5123505949930152,4,202603,-0.3405313796547355,-0.4168954753606376,766.3250750097628,55500.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.1880466460486337,-18.8,Gray,False,False,낮음
강북구,미아동,현대성우,-0.5017599449584076,4,202601,-0.33818170998307784,-0.41088314774989104,744.3436504991632,61025.0,37.6220808,127.0209076,0.09247693801197755,삼양사거리 우이신설선,39,-0.08906319427169962,-0.3218199534781914,-32.2,Gray,False,True,낮음
금천구,시흥동,금강,-0.5536121969320131,4,202512,-0.5597068644041562,-0.556998123305426,738.9183346823278,46100.0,37.4507049,126.9085555,1.4537460278020846,금천구청,45,-0.42237223017668657,-0.1346258931287394,-13.5,Gray,False,False,낮음
은평구,증산동,DMC센트럴자이(4단지),0.023072935195127542,4,202602,-0.12898854920663477,-0.06140566725029596,2151.8373054739154,119500.0,37.5831882,126.9055622,0.3520639761143729,증산,40,-0.14990108458384777,0.0884954173335518,8.8,Gray,False,False,낮음
중랑구,신내동,대성유니트,-0.4137286349184701,4,202512,-0.3905996466254493,-0.400879196977903,812.6755936292125,60000.0,37.6107129,127.0931277,0.7543466388958218,봉화산,37,-0.1582669486581929,-0.24261224831971007,-24.3,Gray,False,False,낮음
서초구,잠원동,현대,0.963359771936459,4,202512,0.9098597589835556,0.9336375425181794,3145.9879816189464,266500.0,37.5182544,127.0124028,0.7259859466640606,신사,14,0.2806394953216004,0.6529980471965791,65.3,Red,True,False,낮음
광진구,자양동,자양힐101동,-0.11755839562379666,4,202602,0.22668519296788042,0.0736880424826906,1103.8428391182579,94900.0,37.5316905,127.0749477,0.7190401976669178,자양,14,0.2817620628035141,-0.2080740203208235,-20.8,Gray,False,False,낮음
광진구,자양동,자양9차현대홈타운,0.432820206935572,4,202510,0.22668519296788042,0.3183007547312989,1889.53488372093,150500.0,37.5316905,127.0749477,0.7190401976669178,자양,14,0.2817620628035141,0.03653869192778475,3.7,Gray,False,False,낮음
광진구,자양동,한화꿈에그린,0.12344692997037265,4,202510,0.22668519296788042,0.18080152052454362,1537.5524849314984,179500.0,37.5316905,127.0749477,0.7190401976669178,자양,14,0.2817620628035141,-0.1009605422789705,-10.1,Gray,False,False,낮음
성동구,성수동1가,갤러리아포레,0.8622880839414702,4,202509,0.5327664404738892,0.6792205042372585,4627.719256782023,890000.0,37.5435,127.03742,0.6461219382194645,서울숲 수인분당선,11,0.3501978658912016,0.32902263834605694,32.9,Red,False,False,낮음
성동구,사근동,벽산,-0.2225600379781103,4,202509,-0.19907401275126238,-0.209512246185417,1000.2301735445465,81000.0,37.5589948,127.0480281,0.973148733399563,답십리,17,0.18404240389546928,-0.3935546500808863,-39.4,Gray,False,True,낮음
용산구,한남동,리버탑,0.4321289056598343,4,202601,0.10137384906208563,0.2483760964388628,1969.857994618894,149500.0,37.53822,127.0074,0.9564903926219629,옥수,19,0.14896751358654559,0.09940858285231721,9.9,Gray,False,False,낮음
중랑구,상봉동,센트럴파크55,-0.5497202133260204,4,202510,-0.33270133189221357,-0.4291541680850166,1019.8888049232215,49900.0,37.6001644,127.0909024,0.07546652531914395,망우 경춘선,32,0.04587121985632214,-0.47502538794133875,-47.5,Gray,False,True,낮음
강남구,논현동,e-편한세상,0.24710381095165102,4,202512,0.46132096781213755,0.3661133425408102,1513.2014554644074,153000.0,37.5123018,127.0294935,0.31109559052704006,학동,15,0.32881020730281724,0.037303135237992946,3.7,Gray,False,False,낮음
광진구,화양동,브라운스톤,-0.09674407076114533,4,202603,-0.1280400029701635,-0.11413069976615543,1092.4390114321843,69250.0,37.5435296,127.0721435,0.30975107187236334,건대입구,15,0.32902750754231447,-0.4431582073084699,-44.3,Gray,False,True,낮음
서초구,잠원동,래미안신반포리오센트,0.7253915270643212,4,202507,0.9098597589835556,0.8278738781305626,3759.22505967006,431500.0,37.5182544,127.0124028,0.7259859466640606,신사,14,0.2806394953216004,0.5472343828089622,54.7,Red,False,False,낮음
동작구,사당동,대창센시티,0.01700482431592354,4,202603,0.1227145604811726,0.07573245551883968,1201.88019480833,95500.0,37.4850799,126.9704949,0.048547692227433756,남성,37,-0.04419617722305724,0.11992863274189693,12.0,Gray,False,False,낮음
동작구,노량진동,형인한강,-0.11792343796817595,4,202512,0.13900498385215174,0.024814574154228324,1061.801446416831,78500.0,37.5126131,126.942124,0.15323390462056694,노량진,28,0.1088369073175044,-0.08402233316327606,-8.4,Gray,False,False,낮음
강남구,논현동,논현아이파크,0.3189661866306006,4,202601,0.46132096781213755,0.3980521761758989,2486.913445720422,131500.0,37.5123018,127.0294935,0.31109559052704006,학동,15,0.32881020730281724,0.06924196887308165,6.9,Gray,False,False,낮음
강남구,논현동,두산위브1단지,0.729520952857933,4,202512,0.46132096781213755,0.5805209611658244,2424.344738505516,207500.0,37.5123018,127.0294935,0.31109559052704006,학동,15,0.32881020730281724,0.2517107538630072,25.2,Gray,False,False,낮음
강남구,개포동,개포우성3차,0.5325229698315974,3,202510,0.8305704439590634,0.7188026411612637,2731.2189711848496,399000.0,37.4891184,127.0660366,0.007781841608538039,개포동 수인분당선,12,0.4344823810923814,0.2843202600688823,28.4,Gray,False,False,낮음
강남구,논현동,동양파라곤,0.575358296563075,3,202508,0.46132096781213755,0.5040849660937391,2514.926970069999,400000.0,37.5123018,127.0294935,0.31109559052704006,학동,15,0.32881020730281724,0.17527475879092186,17.5,Gray,False,False,낮음
강남구,논현동,세호시티라이프,-0.1620129366073139,3,202601,0.46132096781213755,0.22757075365484325,994.9704265867676,38000.0,37.5123018,127.0294935,0.31109559052704006,학동,15,0.32881020730281724,-0.10123945364797399,-10.1,Gray,False,False,낮음
서초구,잠원동,롯데캐슬갤럭시,0.9033183486714448,3,202506,0.9098597589835556,0.9074067301165141,3228.9747102434467,370000.0,37.5182544,127.0124028,0.7259859466640606,신사,14,0.2806394953216004,0.6267672347949137,62.7,Red,True,False,낮음
서초구,잠원동,잠원아이비,0.29437551617502056,3,202602,0.9098597589835556,0.679053167930355,1552.206116350347,143000.0,37.5182544,127.0124028,0.7259859466640606,신사,14,0.2806394953216004,0.3984136726087546,39.8,Red,False,False,낮음
구로구,고척동,경남1,-0.41824343185748586,3,202602,-0.3552431491269376,-0.3788682551508932,821.8728576388554,53000.0,37.5023851,126.8628501,0.9104449896807331,구일,46,-0.3534478664315961,-0.025420388719297082,-2.5,Gray,False,False,낮음
강남구,청담동,휴먼스타빌,0.4372737196325313,3,202509,0.7416037076099361,0.6274799621184093,1883.7895417361567,70000.0,37.5257535,127.0523217,0.711039827765842,청담,9,0.3774730789929666,0.25000688312544267,25.0,Gray,False,False,낮음
용산구,한강로3가,철우,0.19396773690290292,3,202509,0.4071866653699763,0.32722956719482377,2021.5241419429901,146000.0,37.52754,126.96297,0.2786928914054887,용산 경의중앙선,30,0.05079310600937881,0.27643646118544496,27.6,Gray,False,False,낮음
도봉구,쌍문동,도봉금강아미움파크타운,-0.7718098414295884,3,202601,-0.6348270509753693,-0.6861955973957015,706.2003072664464,49500.0,37.6529346,127.0249366,0.9852450007434164,쌍문,42,-0.2900025948257745,-0.39619300256992696,-39.6,Gray,False,True,낮음
용산구,한강로3가,전자타운한신(A),0.19461004584022815,3,202603,0.4071866653699763,0.32747043304632073,1481.922694043906,78500.0,37.52754,126.96297,0.2786928914054887,용산 경의중앙선,30,0.05079310600937881,0.2766773270369419,27.7,Gray,False,False,낮음
용산구,한강로3가,쌍용스윗닷홈,0.6182604677779201,3,202602,0.4071866653699763,0.4863393412729552,2283.7659285091304,199000.0,37.52754,126.96297,0.2786928914054887,용산 경의중앙선,30,0.05079310600937881,0.4355462352635764,43.6,Red,False,False,낮음
용산구,한강로3가,시티파크(2단지),0.6623730136347508,3,202508,0.4071866653699763,0.5028815459692667,2869.3511941191778,426000.0,37.52754,126.96297,0.2786928914054887,용산 경의중앙선,30,0.05079310600937881,0.4520884399598879,45.2,Red,False,False,낮음
용산구,한남동,현대하이페리온,0.4620388488703246,3,202508,0.10137384906208563,0.23662322399017524,2429.3286219081274,500000.0,37.53822,127.0074,0.9564903926219629,옥수,19,0.14896751358654559,0.08765571040362966,8.8,Gray,False,False,낮음
용산구,한남동,한성1,-0.38219841850375386,3,202601,0.10137384906208563,-0.07996575127510416,1336.8646187752377,98000.0,37.53822,127.0074,0.9564903926219629,옥수,19,0.14896751358654559,-0.22893326486164975,-22.9,Gray,False,False,낮음
도봉구,쌍문동,쌍문리버뷰,-0.6112717834326592,3,202603,-0.6348270509753693,-0.625993825646853,898.2795500384547,41500.0,37.6529346,127.0249366,0.9852450007434164,쌍문,42,-0.2900025948257745,-0.3359912308210785,-33.6,Gray,False,True,낮음
도봉구,창동,동도센트리움,-0.46851029017865553,3,202509,-0.26856099041075626,-0.3435419778237185,833.1064974058218,67000.0,37.6534371,127.0488204,0.038741578802191284,창동,34,0.014039481450043856,-0.35758145927376234,-35.8,Gray,False,True,낮음
용산구,한남동,리버티하우스,0.10125595505419849,3,202602,0.10137384906208563,0.10132963880912796,1513.1564184851234,190000.0,37.53822,127.0074,0.9564903926219629,옥수,19,0.14896751358654559,-0.04763787477741763,-4.8,Gray,False,False,낮음
구로구,개봉동,호반써밋개봉,-0.6153958041077976,3,202512,-0.3518348128307494,-0.4506701845596425,1291.7745968429426,76000.0,37.4946145,126.8562108,0.2210339466628632,개봉,45,-0.22314209712432098,-0.2275280874353215,-22.8,Gray,False,False,낮음
성동구,성수동2가,한신한강,1.22672168497857,3,202512,0.48120792319037065,0.7607755838609453,4338.90729688599,330000.0,37.54048,127.05601,0.4569070619885399,성수,13,0.34301145176696,0.41776413209398533,41.8,Red,False,False,낮음
성동구,성수동2가,성동상가,0.9243825764085672,3,202603,0.48120792319037065,0.6473984181471943,3833.7540900435574,249000.0,37.54048,127.05601,0.4569070619885399,성수,13,0.34301145176696,0.3043869663802343,30.4,Red,False,False,낮음
성동구,성수동2가,강변현대,1.0343338820250016,3,202505,0.48120792319037065,0.6886301577533573,3255.8756912395784,270000.0,37.54048,127.05601,0.4569070619885399,성수,13,0.34301145176696,0.3456187059863973,34.6,Red,False,False,낮음
강남구,신사동,알파임하우스1,0.5110357912068298,3,202601,0.4697976198103276,0.4852619340840159,2645.5696723533024,640000.0,37.5223206,127.0277019,0.4691834675119755,압구정,13,0.3410273470086303,0.1442345870753856,14.4,Gray,False,False,낮음
동대문구,장안동,경남하이빌,-0.5202093681489094,3,202512,-0.27001039340385397,-0.3638350089332497,742.9403090223518,62800.0,37.57105,127.06806,1.1183363167119578,장한평,22,0.06615927858239934,-0.42999428751564905,-43.0,Gray,False,True,낮음
동대문구,장안동,가우디트윈캐슬2,-0.6260916590876414,3,202505,-0.27001039340385397,-0.4035408680352742,821.7842352593501,34000.0,37.57105,127.06806,1.1183363167119578,장한평,22,0.06615927858239934,-0.46970014661767356,-47.0,Gray,False,True,낮음
동대문구,장안동,U-포그니,-0.8526575618314141,3,202601,-0.27001039340385397,-0.488503081564189,695.8722651427724,40000.0,37.57105,127.06806,1.1183363167119578,장한평,22,0.06615927858239934,-0.5546623601465883,-55.5,Gray,False,True,낮음
동대문구,이문동,이문동웰츠타워,-0.44321355504973753,3,202602,-0.17481375470820362,-0.27546367983627884,801.5808574547615,73000.0,37.60021,127.06124,0.48807843437847237,외대앞,33,-0.03969845159720653,-0.2357652282390723,-23.6,Gray,False,False,낮음
은평구,진관동,상림마을7단지아이파크(713~718동)BL1-11,-0.27464537935001054,3,202510,-0.2781581932205469,-0.2768408880190958,994.702766333137,84000.0,37.6421169,126.9354305,1.590527977265602,구파발,61,-0.7466164457808373,0.4697755577617415,47.0,Red,False,False,낮음
은평구,진관동,박석고개1단지힐스테이트(112~115동)BL2-13,-0.16904857883783522,3,202603,-0.2781581932205469,-0.23724208782703005,999.3427453735057,106500.0,37.6421169,126.9354305,1.590527977265602,구파발,61,-0.7466164457808373,0.5093743579538073,50.9,Red,False,False,낮음
양천구,신월동,해태,-0.5377878365187726,3,202603,-0.3405313796547355,-0.41450255097874944,693.904784332195,59500.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.18565372166674554,-18.6,Gray,False,False,낮음
양천구,신정동,로데오휘버스빌,-0.30471058988365723,3,202511,0.16383872304343677,-0.011867269304223466,902.8513158410793,78000.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.30988794134681097,31.0,Red,False,False,낮음
강동구,천호동,형인허브빌,-0.34734877879200826,3,202602,-0.12307734175375379,-0.20717913064309923,865.2488523253943,64500.0,37.54294,127.12733,0.5765950171290376,천호,18,0.22924955994482654,-0.43642869058792577,-43.6,Gray,False,True,낮음
양천구,신월동,상진지오벨리,-0.5758527033477353,3,202601,-0.3405313796547355,-0.42877687603961046,751.1571350121598,64000.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.19992804672760656,-20.0,Gray,False,False,낮음
양천구,신월동,신성미소지움3차아파트,-0.49170109086428404,3,202603,-0.3405313796547355,-0.39722002135831624,729.1666666666666,63000.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.16837119204631235,-16.8,Gray,False,False,낮음
서대문구,홍제동,인왕궁맨숀,-0.8387505707984646,3,202510,-0.19733448483129434,-0.4378655170689832,876.3796999714253,59900.0,37.5871,126.94676,0.29682180626407073,홍제,47,-0.27315808283050413,-0.16470743423847906,-16.5,Gray,False,False,낮음
서초구,반포동,덕동반포빌라트,0.0961217616958517,3,202603,0.6736337684327663,0.45706676590642337,1274.6019647889236,162000.0,37.5040052,127.0017984,0.29926262568759204,고속터미널,22,0.19853744128497341,0.25852932462144995,25.9,Gray,False,False,낮음
양천구,신월동,청송그린힐,-0.6374805067360798,3,202512,-0.3405313796547355,-0.45188730231023966,597.7476176725382,42000.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.22303847299823576,-22.3,Gray,False,False,낮음
양천구,신월동,정은스카이빌(1044),-0.5528859800218262,3,202507,-0.3405313796547355,-0.42016435479239456,737.8616732403361,56800.0,37.5290495,126.8335466,1.1910633928248608,까치산,37,-0.2288488293120039,-0.19131552548039066,-19.1,Gray,False,False,낮음
강남구,삼성동,한일,0.8819364796049856,3,202602,0.8225640495620696,0.8448287108281631,2885.3738531157883,230000.0,37.5152233,127.0549741,0.30371872815792733,삼성중앙,7,0.48107125353985314,0.36375745728831,36.4,Red,False,False,낮음
동대문구,장안동,신부파스카(563),-0.4096351136915919,3,202506,-0.27001039340385397,-0.32236966351175567,855.0025493195277,74000.0,37.57105,127.06806,1.1183363167119578,장한평,22,0.06615927858239934,-0.388528942094155,-38.9,Gray,False,True,낮음
금천구,독산동,진도2차,-0.5584827521795575,3,202602,-0.3731465223679119,-0.44264760854727897,739.2593457423236,46500.0,37.468399,126.8979571,0.7954443351443419,독산,47,-0.3537451349829557,-0.08890247356432329,-8.9,Gray,False,False,낮음
금천구,독산동,진도1차,-0.6278732839830455,3,202602,-0.3731465223679119,-0.468669057973587,668.5382537967797,43000.0,37.468399,126.8979571,0.7954443351443419,독산,47,-0.3537451349829557,-0.11492392299063131,-11.5,Gray,False,False,낮음
강동구,천호동,진넥스빌Ⅲ,-0.11808561103198596,3,202603,-0.12307734175375379,-0.12120544273309086,997.8159978159978,72800.0,37.54294,127.12733,0.5765950171290376,천호,18,0.22924955994482654,-0.3504550026779174,-35.0,Gray,False,True,낮음
양천구,신정동,예지팰리스50차,-0.3804567718620359,3,202602,0.16383872304343677,-0.04027208754611547,860.2019215111546,69000.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.28148312310491896,28.1,Gray,False,False,낮음
금천구,시흥동,시흥(817-29),-1.1279973311665792,3,202601,-0.5597068644041562,-0.7728157894400648,605.071554104946,24000.0,37.4507049,126.9085555,1.4537460278020846,금천구청,45,-0.42237223017668657,-0.3504435592633782,-35.0,Gray,False,True,낮음
양천구,신정동,예지보금자리(102동),-0.43570961776107,3,202512,0.16383872304343677,-0.06099190475825325,769.1703947884781,67000.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.2607633058927812,26.1,Gray,False,False,낮음
양천구,신정동,신정숲속마을,-0.50538476839163,3,202506,0.16383872304343677,-0.08712008624471326,938.6340722899349,76000.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.23463512440632114,23.5,Gray,False,False,낮음
양천구,신정동,중앙하이츠목동펠리시티,-0.25693487137352583,3,202512,0.16383872304343677,0.006048625137075797,1375.4045307443366,90000.0,37.5163163,126.8634455,0.4806706235732937,양천구청,48,-0.3217552106510344,0.32780383578811023,32.8,Red,False,False,낮음
노원구,공릉동,공릉2신도브래뉴아파트,-0.3034297227842198,3,202603,-0.29973352934934877,-0.3011196018874254,894.7641514704568,74500.0,37.6302152,127.0872902,1.1997085695586942,화랑대,28,-0.06029365441015844,-0.240825947477267,-24.1,Gray,False,False,낮음
양천구,목동,현대파크빌(907-23),-0.271671030862873,3,202602,0.36295510837289174,0.12497030615947996,1096.7617352954578,178000.0,37.5261241,126.8645174,0.009591300438130317,목동,39,-0.07566727088080782,0.20063757704028778,20.1,Gray,False,False,낮음
